16/05/09 17:23:51| starting
16/05/09 17:29:26|  map 90% reduce 19%
16/05/09 17:29:30|  map 91% reduce 19%
16/05/09 17:29:32|  map 92% reduce 19%
16/05/09 17:29:35|  map 93% reduce 19%
16/05/09 17:29:37|  map 94% reduce 19%
16/05/09 17:29:40|  map 95% reduce 19%
16/05/09 17:29:42|  map 96% reduce 19%
16/05/09 17:29:43|  map 97% reduce 20%
16/05/09 17:29:45|  map 98% reduce 20%
16/05/09 17:29:47|  map 99% reduce 20%
16/05/09 17:29:52|  map 100% reduce 20%
16/05/09 17:29:53|  map 100% reduce 21%
16/05/09 17:29:54|  map 100% reduce 22%
16/05/09 17:29:56|  map 100% reduce 23%
16/05/09 17:30:00|  map 100% reduce 24%
16/05/09 17:30:02|  map 100% reduce 25%
16/05/09 17:30:05|  map 100% reduce 26%
16/05/09 17:30:09|  map 100% reduce 27%
16/05/09 17:30:12|  map 100% reduce 28%
16/05/09 17:30:15|  map 100% reduce 29%
16/05/09 17:30:18|  map 100% reduce 30%
16/05/09 17:30:20|  map 100% reduce 32%
16/05/09 17:30:21|  map 100% reduce 37%
16/05/09 17:30:22|  map 100% reduce 39%
16/05/09 17:30:23|  map 100% reduce 41%
16/05/09 17:30:24|  map 100% reduce 48%
16/05/09 17:30:25|  map 100% reduce 50%
16/05/09 17:30:26|  map 100% reduce 51%
16/05/09 17:30:27|  map 100% reduce 55%
16/05/09 17:30:29|  map 100% reduce 56%
16/05/09 17:30:30|  map 100% reduce 58%
16/05/09 17:30:32|  map 100% reduce 59%
16/05/09 17:30:33|  map 100% reduce 60%
16/05/09 17:30:34|  map 100% reduce 61%
16/05/09 17:30:35|  map 100% reduce 62%
16/05/09 17:30:36|  map 100% reduce 63%
16/05/09 17:30:37|  map 100% reduce 64%
16/05/09 17:30:39|  map 100% reduce 65%
16/05/09 17:30:40|  map 100% reduce 66%
16/05/09 17:30:42|  map 100% reduce 67%
16/05/09 17:30:45|  map 100% reduce 68%
16/05/09 17:30:46|  map 100% reduce 69%
16/05/09 17:30:48|  map 100% reduce 70%
16/05/09 17:30:49|  map 100% reduce 71%
16/05/09 17:30:51|  map 100% reduce 72%
16/05/09 17:30:52|  map 100% reduce 73%
16/05/09 17:30:54|  map 100% reduce 74%
16/05/09 17:30:55|  map 100% reduce 75%
16/05/09 17:30:58|  map 100% reduce 77%
16/05/09 17:31:00|  map 100% reduce 78%
16/05/09 17:31:01|  map 100% reduce 79%
16/05/09 17:31:03|  map 100% reduce 80%
16/05/09 17:31:06|  map 100% reduce 81%
16/05/09 17:31:08|  map 100% reduce 82%
16/05/09 17:31:10|  map 100% reduce 83%
16/05/09 17:31:13|  map 100% reduce 84%
16/05/09 17:31:17|  map 100% reduce 85%
16/05/09 17:31:20|  map 100% reduce 86%
16/05/09 17:31:23|  map 100% reduce 87%
16/05/09 17:31:26|  map 100% reduce 88%
16/05/09 17:31:30|  map 100% reduce 89%
16/05/09 17:31:34|  map 100% reduce 90%
16/05/09 17:31:38|  map 100% reduce 91%
16/05/09 17:31:43|  map 100% reduce 92%
16/05/09 17:31:47|  map 100% reduce 93%
16/05/09 17:31:52|  map 100% reduce 94%
16/05/09 17:31:58|  map 100% reduce 95%
16/05/09 17:32:04|  map 100% reduce 96%
16/05/09 17:32:11|  map 100% reduce 97%
16/05/09 17:32:18|  map 100% reduce 98%
16/05/09 17:32:28|  map 100% reduce 99%
16/05/09 17:32:43|  map 100% reduce 100%
16/05/09 17:33:00| Job job_1462718033130_0030 completed successfully
16/05/09 17:33:01| Counters: 51
	File System Counters
		FILE: Number of bytes read=59136162034
		FILE: Number of bytes written=90346775774
		FILE: Number of read operations=0
		FILE: Number of large read operations=0
		FILE: Number of write operations=0
		HDFS: Number of bytes read=30000038750
		HDFS: Number of bytes written=30000000000
		HDFS: Number of read operations=822
		HDFS: Number of large read operations=0
		HDFS: Number of write operations=48
	Job Counters 
		Killed map tasks=1
		Launched map tasks=251
		Launched reduce tasks=24
		Data-local map tasks=250
		Rack-local map tasks=1
		Total time spent by all maps in occupied slots (ms)=6805891
		Total time spent by all reduces in occupied slots (ms)=6884670
		Total time spent by all map tasks (ms)=6805891
		Total time spent by all reduce tasks (ms)=6884670
		Total vcore-seconds taken by all map tasks=6805891
		Total vcore-seconds taken by all reduce tasks=6884670
		Total megabyte-seconds taken by all map tasks=6969232384
		Total megabyte-seconds taken by all reduce tasks=7049902080
	Map-Reduce Framework
		Map input records=300000000
		Map output records=300000000
		Map output bytes=30600000000
		Map output materialized bytes=31200036000
		Input split bytes=38750
		Combine input records=0
		Combine output records=0
		Reduce input groups=300000000
		Reduce shuffle bytes=31200036000
		Reduce input records=300000000
		Reduce output records=300000000
		Spilled Records=868435500
		Shuffled Maps =6000
		Failed Shuffles=0
		Merged Map outputs=6000
		GC time elapsed (ms)=247156
		CPU time spent (ms)=6506500
		Physical memory (bytes) snapshot=120095293440
		Virtual memory (bytes) snapshot=409898991616
		Total committed heap usage (bytes)=146818465792
	Shuffle Errors
		BAD_ID=0
		CONNECTION=0
		IO_ERROR=0
		WRONG_LENGTH=0
		WRONG_MAP=0
		WRONG_REDUCE=0
	File Input Format Counters 
		Bytes Read=30000000000
	File Output Format Counters 
		Bytes Written=30000000000
16/05/09 17:33:01| done
